the service,0.0000000006,0.0000027031,0.0023094688
the place,0.0000000006,0.0000027031,0.0023094688
when i'm,0.0000000006,0.0000026941,0.0123094688
went there,0.0000000006,0.0000026941,0.0123094688
we saw,0.0000000006,0.0000026941,0.0123094688
i live,0.0000000006,0.0000026941,0.0123094688
i gave,0.0000000006,0.0000026941,0.0123094688
also got,0.0000000006,0.0000026941,0.0123094688
last week,0.0000000006,0.0000026883,0.0091131498
will never,0.0000000006,0.0000026675,0.0311474394
moved here,0.0000000006,0.0000026674,0.0280314961
to eat,0.0000000006,0.0000026591,0.0023094688
in vegas,0.0000000006,0.0000026591,0.0023094688
at the,0.0000000006,0.0000026591,0.0023094688
where i,0.0000000006,0.0000026519,0.0111474394
we love,0.0000000006,0.0000026519,0.0111474394
and said,0.0000000006,0.0000026519,0.0111474394
how busy,0.0000000006,0.0000026479,0.0278260870
an issue,0.0000000006,0.0000026479,0.0278260870
there were,0.0000000006,0.0000026372,0.0023094688
the menu,0.0000000006,0.0000026372,0.0023094688
some things,0.0000000006,0.0000026334,0.0230613485
new dishes,0.0000000006,0.0000026334,0.0230613485
impressed by,0.0000000006,0.0000026233,0.0212060992
they had,0.0000000006,0.0000026152,0.0023094688
why not,0.0000000006,0.0000025769,0.0123094688
that i've,0.0000000006,0.0000025769,0.0123094688
sure if,0.0000000006,0.0000025769,0.0123094688
may not,0.0000000006,0.0000025769,0.0123094688
it gets,0.0000000006,0.0000025769,0.0123094688
curry with,0.0000000006,0.0000025769,0.0123094688
come out,0.0000000006,0.0000025769,0.0123094688
all the,0.0000000006,0.0000025712,0.0023094688
told us,0.0000000006,0.0000025693,0.0100000000
kinds of,0.0000000006,0.0000025693,0.0100000000
served at,0.0000000006,0.0000025609,0.0269126434
very soon,0.0000000006,0.0000025475,0.0223094688
us know,0.0000000006,0.0000025475,0.0223094688
take your,0.0000000006,0.0000025475,0.0223094688
stopped in,0.0000000006,0.0000025475,0.0223094688
review of,0.0000000006,0.0000025475,0.0223094688
places like,0.0000000006,0.0000025475,0.0223094688
other table,0.0000000006,0.0000025475,0.0223094688
order from,0.0000000006,0.0000025475,0.0223094688
like most,0.0000000006,0.0000025475,0.0223094688
he made,0.0000000006,0.0000025475,0.0223094688
get enough,0.0000000006,0.0000025475,0.0223094688
for three,0.0000000006,0.0000025475,0.0223094688
favorites are,0.0000000006,0.0000025475,0.0223094688
cooked well,0.0000000006,0.0000025475,0.0223094688
bread is,0.0000000006,0.0000025475,0.0223094688
almost like,0.0000000006,0.0000025475,0.0223094688
all about,0.0000000006,0.0000025475,0.0223094688
about them,0.0000000006,0.0000025475,0.0223094688
the vegetable,0.0000000006,0.0000025458,0.0111474394
love it,0.0000000006,0.0000025458,0.0111474394
and really,0.0000000006,0.0000025458,0.0111474394
hidden gem,0.0000000006,0.0000025426,0.0445333830
the south,0.0000000006,0.0000025358,0.0666199649
no longer,0.0000000006,0.0000025275,0.0120733083
the only,0.0000000006,0.0000025273,0.0023094688
very disappointed,0.0000000006,0.0000025168,0.0330613485
he loved,0.0000000006,0.0000025168,0.0330613485
always fresh,0.0000000006,0.0000025168,0.0330613485
the yelp,0.0000000006,0.0000025077,0.0202714286
the chili,0.0000000006,0.0000025077,0.0202714286
small for,0.0000000006,0.0000024888,0.0523094688
neighborhood is,0.0000000006,0.0000024888,0.0523094688
they offered,0.0000000006,0.0000024858,0.0130613485
on offer,0.0000000006,0.0000024858,0.0130613485
not spicy,0.0000000006,0.0000024858,0.0130613485
my mouth,0.0000000006,0.0000024832,0.0108733083
located in,0.0000000006,0.0000024741,0.0200000000
asked how,0.0000000006,0.0000024741,0.0200000000
were just,0.0000000006,0.0000024598,0.0123094688
mix of,0.0000000006,0.0000024598,0.0123094688
look at,0.0000000006,0.0000024598,0.0123094688
first off,0.0000000006,0.0000024598,0.0123094688
comes out,0.0000000006,0.0000024598,0.0123094688
be going,0.0000000006,0.0000024598,0.0123094688
will go,0.0000000006,0.0000024596,0.0323094688
we visit,0.0000000006,0.0000024596,0.0323094688
try that,0.0000000006,0.0000024596,0.0323094688
trips to,0.0000000006,0.0000024596,0.0323094688
opportunity to,0.0000000006,0.0000024596,0.0323094688
once we,0.0000000006,0.0000024596,0.0323094688
on all,0.0000000006,0.0000024596,0.0323094688
not here,0.0000000006,0.0000024596,0.0323094688
in most,0.0000000006,0.0000024596,0.0323094688
here on,0.0000000006,0.0000024596,0.0323094688
flavors are,0.0000000006,0.0000024596,0.0323094688
as all,0.0000000006,0.0000024596,0.0323094688
top notch,0.0000000006,0.0000024463,0.0088649750
definitely not,0.0000000006,0.0000024398,0.0111474394
i know,0.0000000006,0.0000024394,0.0023094688
their lunch,0.0000000006,0.0000024255,0.0318613485
feeling like,0.0000000006,0.0000024250,0.0254840720
was i,0.0000000006,0.0000024231,0.0195875982
recommended by,0.0000000006,0.0000024215,0.0212060992
hawaiian marketplace,0.0000000006,0.0000024198,0.1271473738
to me,0.0000000006,0.0000024174,0.0023094688
around pm,0.0000000006,0.0000024162,0.0211594203
wanting to,0.0000000006,0.0000024156,0.0423094688
times in,0.0000000006,0.0000024156,0.0423094688
section of,0.0000000006,0.0000024156,0.0423094688
price for,0.0000000006,0.0000024156,0.0423094688
places for,0.0000000006,0.0000024156,0.0423094688
is limited,0.0000000006,0.0000024156,0.0423094688
atmosphere is,0.0000000006,0.0000024156,0.0423094688
cash register,0.0000000006,0.0000024148,0.1268860281
now that,0.0000000006,0.0000024148,0.0211474394
very yummy,0.0000000006,0.0000024139,0.0230613485
after dinner,0.0000000006,0.0000024139,0.0230613485
sitting out,0.0000000005,0.0000024022,0.0180314961
ate here,0.0000000005,0.0000024022,0.0180314961
no idea,0.0000000005,0.0000023877,0.0228107660
i'm giving,0.0000000005,0.0000023831,0.0278260870
to get,0.0000000005,0.0000023734,0.0023094688
i will,0.0000000005,0.0000023734,0.0023094688
names of,0.0000000005,0.0000023717,0.0623094688
somewhere else,0.0000000005,0.0000023697,0.0131068009
an appetizer,0.0000000005,0.0000023619,0.0065316962
so happy,0.0000000005,0.0000023615,0.0130613485
during lunch,0.0000000005,0.0000023615,0.0130613485
too long,0.0000000005,0.0000023532,0.0107518797
that was,0.0000000005,0.0000023515,0.0023094688
bit slow,0.0000000005,0.0000023487,0.2468213231
went here,0.0000000005,0.0000023427,0.0123094688
we finally,0.0000000005,0.0000023427,0.0123094688
trip to,0.0000000005,0.0000023427,0.0123094688
the shrimp,0.0000000005,0.0000023427,0.0123094688
that he,0.0000000005,0.0000023427,0.0123094688
something that,0.0000000005,0.0000023427,0.0123094688
she had,0.0000000005,0.0000023427,0.0123094688
must have,0.0000000005,0.0000023427,0.0123094688
came by,0.0000000005,0.0000023427,0.0123094688
area of,0.0000000005,0.0000023427,0.0123094688
would come,0.0000000005,0.0000023352,0.0223094688
will find,0.0000000005,0.0000023352,0.0223094688
well made,0.0000000005,0.0000023352,0.0223094688
we stopped,0.0000000005,0.0000023352,0.0223094688
waiters were,0.0000000005,0.0000023352,0.0223094688
wait for,0.0000000005,0.0000023352,0.0223094688
two other,0.0000000005,0.0000023352,0.0223094688
try everything,0.0000000005,0.0000023352,0.0223094688
try again,0.0000000005,0.0000023352,0.0223094688
told them,0.0000000005,0.0000023352,0.0223094688
since there,0.0000000005,0.0000023352,0.0223094688
price is,0.0000000005,0.0000023352,0.0223094688
or any,0.0000000005,0.0000023352,0.0223094688
oh so,0.0000000005,0.0000023352,0.0223094688
never got,0.0000000005,0.0000023352,0.0223094688
minutes from,0.0000000005,0.0000023352,0.0223094688
loved their,0.0000000005,0.0000023352,0.0223094688
just say,0.0000000005,0.0000023352,0.0223094688
is located,0.0000000005,0.0000023352,0.0223094688
has never,0.0000000005,0.0000023352,0.0223094688
flavorful but,0.0000000005,0.0000023352,0.0223094688
be found,0.0000000005,0.0000023352,0.0223094688
as others,0.0000000005,0.0000023352,0.0223094688
first time,0.0000000005,0.0000023351,0.0094382022
are going,0.0000000005,0.0000023348,0.0306707554
the hostess,0.0000000005,0.0000023337,0.0111474394
been there,0.0000000005,0.0000023337,0.0111474394
nice indian,0.0000000005,0.0000023324,0.1225546396
i would,0.0000000005,0.0000023295,0.0023094688
and then,0.0000000005,0.0000023295,0.0023094688
all you,0.0000000005,0.0000023242,0.0488493431
both times,0.0000000005,0.0000023166,0.0078531248
for curry,0.0000000005,0.0000023148,0.0202714286
a lot,0.0000000005,0.0000023075,0.0023094688
a good,0.0000000005,0.0000023075,0.0023094688
my chicken,0.0000000005,0.0000023044,0.0302714286
our party,0.0000000005,0.0000022977,0.0120733083
our meals,0.0000000005,0.0000022977,0.0120733083
that is,0.0000000005,0.0000022855,0.0023094688
and they,0.0000000005,0.0000022855,0.0023094688
walked in,0.0000000005,0.0000022838,0.0200000000
made sure,0.0000000005,0.0000022838,0.0100000000
checking out,0.0000000005,0.0000022517,0.0157751665
well cooked,0.0000000005,0.0000022509,0.0107518797
other tables,0.0000000005,0.0000022418,0.0078531248
had a,0.0000000005,0.0000022416,0.0023094688
our group,0.0000000005,0.0000022372,0.0130613485
curry in,0.0000000005,0.0000022367,0.0195875982
non vegetarian,0.0000000005,0.0000022318,0.0213214286
seated us,0.0000000005,0.0000022306,0.0180314961
minutes after,0.0000000005,0.0000022306,0.0180314961
made the,0.0000000005,0.0000022276,0.0111474394
is ok,0.0000000005,0.0000022276,0.0111474394
who are,0.0000000005,0.0000022255,0.0123094688
they put,0.0000000005,0.0000022255,0.0123094688
that will,0.0000000005,0.0000022255,0.0123094688
look like,0.0000000005,0.0000022255,0.0123094688
get some,0.0000000005,0.0000022255,0.0123094688
found out,0.0000000005,0.0000022255,0.0123094688
don't eat,0.0000000005,0.0000022255,0.0123094688
dinner here,0.0000000005,0.0000022255,0.0123094688
because it's,0.0000000005,0.0000022255,0.0123094688
is huge,0.0000000005,0.0000022245,0.0779243128
half full,0.0000000005,0.0000022197,0.0212060992
back with,0.0000000005,0.0000022181,0.0291371999
well seasoned,0.0000000005,0.0000022052,0.0178260870
are super,0.0000000005,0.0000022022,0.0330613485
would be,0.0000000005,0.0000021976,0.0023094688
the other,0.0000000005,0.0000021976,0.0023094688
is a,0.0000000005,0.0000021976,0.0023094688
good food,0.0000000005,0.0000021976,0.0023094688
first i,0.0000000005,0.0000021960,0.0769255263
side dishes,0.0000000005,0.0000021945,0.0230613485
he brought,0.0000000005,0.0000021945,0.0230613485
as usual,0.0000000005,0.0000021945,0.0230613485
seems like,0.0000000005,0.0000021886,0.0100000000
that other,0.0000000005,0.0000021521,0.0323094688
sauce which,0.0000000005,0.0000021521,0.0323094688
is incredible,0.0000000005,0.0000021521,0.0323094688
in many,0.0000000005,0.0000021521,0.0323094688
had just,0.0000000005,0.0000021521,0.0323094688
going for,0.0000000005,0.0000021521,0.0323094688
around for,0.0000000005,0.0000021521,0.0323094688
can eat,0.0000000005,0.0000021513,0.0226075476
this was,0.0000000005,0.0000021317,0.0023094688
everything was,0.0000000005,0.0000021317,0.0023094688
wrong with,0.0000000005,0.0000021229,0.0223094688
with fresh,0.0000000005,0.0000021229,0.0223094688
while eating,0.0000000005,0.0000021229,0.0223094688
trying out,0.0000000005,0.0000021229,0.0223094688
tried their,0.0000000005,0.0000021229,0.0223094688
took us,0.0000000005,0.0000021229,0.0223094688
time around,0.0000000005,0.0000021229,0.0223094688
then he,0.0000000005,0.0000021229,0.0223094688
sauces are,0.0000000005,0.0000021229,0.0223094688
sampling of,0.0000000005,0.0000021229,0.0223094688
samosas are,0.0000000005,0.0000021229,0.0223094688
really need,0.0000000005,0.0000021229,0.0223094688
probably be,0.0000000005,0.0000021229,0.0223094688
offered us,0.0000000005,0.0000021229,0.0223094688
much flavor,0.0000000005,0.0000021229,0.0223094688
looking at,0.0000000005,0.0000021229,0.0223094688
i'd love,0.0000000005,0.0000021229,0.0223094688
home for,0.0000000005,0.0000021229,0.0223094688
he took,0.0000000005,0.0000021229,0.0223094688
he then,0.0000000005,0.0000021229,0.0223094688
have taken,0.0000000005,0.0000021229,0.0223094688
great value,0.0000000005,0.0000021229,0.0223094688
got some,0.0000000005,0.0000021229,0.0223094688
going here,0.0000000005,0.0000021229,0.0223094688
even after,0.0000000005,0.0000021229,0.0223094688
don't feel,0.0000000005,0.0000021229,0.0223094688
different than,0.0000000005,0.0000021229,0.0223094688
didn't look,0.0000000005,0.0000021229,0.0223094688
curries are,0.0000000005,0.0000021229,0.0223094688
craving it,0.0000000005,0.0000021229,0.0223094688
being served,0.0000000005,0.0000021229,0.0223094688
ask us,0.0000000005,0.0000021229,0.0223094688
as someone,0.0000000005,0.0000021229,0.0223094688
another meal,0.0000000005,0.0000021229,0.0223094688
and now,0.0000000005,0.0000021215,0.0111474394
a must,0.0000000005,0.0000021215,0.0111474394
you pay,0.0000000005,0.0000021129,0.0130613485
with potatoes,0.0000000005,0.0000021129,0.0130613485
they gave,0.0000000005,0.0000021129,0.0130613485
so long,0.0000000005,0.0000021129,0.0130613485
so glad,0.0000000005,0.0000021129,0.0130613485
my stomach,0.0000000005,0.0000021129,0.0130613485
the server,0.0000000005,0.0000021097,0.0023094688
places that,0.0000000005,0.0000021084,0.0123094688
people are,0.0000000005,0.0000021084,0.0123094688
make you,0.0000000005,0.0000021084,0.0123094688
list of,0.0000000005,0.0000021084,0.0123094688
didn't really,0.0000000005,0.0000021084,0.0123094688
couple of,0.0000000005,0.0000021084,0.0123094688
came here,0.0000000005,0.0000021084,0.0123094688
she brought,0.0000000005,0.0000021004,0.0220733083
in comparison,0.0000000005,0.0000021004,0.0220733083
damn good,0.0000000005,0.0000020935,0.0200000000
many times,0.0000000005,0.0000020924,0.0078531248
about minutes,0.0000000005,0.0000020900,0.0057798165
there is,0.0000000005,0.0000020877,0.0023094688
as a,0.0000000005,0.0000020877,0.0023094688
favorite places,0.0000000005,0.0000020759,0.2181565049
my mom,0.0000000005,0.0000020694,0.0108733083
food place,0.0000000005,0.0000020691,0.1087186232
was a,0.0000000005,0.0000020658,0.0023094688
the staff,0.0000000005,0.0000020658,0.0023094688
night in,0.0000000005,0.0000020642,0.0723094688
watered down,0.0000000005,0.0000020499,0.0107712766
our drink,0.0000000005,0.0000020488,0.0430613485
i'm not,0.0000000005,0.0000020438,0.0023094688
well spiced,0.0000000005,0.0000020355,0.0178260870
i've lived,0.0000000005,0.0000020355,0.0178260870
oh and,0.0000000005,0.0000020154,0.0111474394
and sweet,0.0000000005,0.0000020154,0.0111474394
a review,0.0000000005,0.0000020154,0.0111474394
smell of,0.0000000005,0.0000020130,0.0423094688
naan were,0.0000000005,0.0000020130,0.0423094688
delicious with,0.0000000005,0.0000020130,0.0423094688
when you're,0.0000000005,0.0000019913,0.0123094688
try their,0.0000000005,0.0000019913,0.0123094688
the ambience,0.0000000005,0.0000019913,0.0123094688
so if,0.0000000005,0.0000019913,0.0123094688
our favorite,0.0000000005,0.0000019913,0.0123094688
other people,0.0000000005,0.0000019913,0.0123094688
it's always,0.0000000005,0.0000019913,0.0123094688
is decent,0.0000000005,0.0000019913,0.0123094688
get your,0.0000000005,0.0000019913,0.0123094688
for another,0.0000000005,0.0000019913,0.0123094688
different from,0.0000000005,0.0000019913,0.0123094688
a sign,0.0000000005,0.0000019913,0.0123094688
a coupon,0.0000000005,0.0000019913,0.0123094688
spiciness of,0.0000000005,0.0000019911,0.0523094688
great as,0.0000000005,0.0000019911,0.0523094688
bar is,0.0000000005,0.0000019911,0.0523094688
in case,0.0000000005,0.0000019886,0.0130613485
i've eaten,0.0000000005,0.0000019800,0.0057798165
to try,0.0000000005,0.0000019779,0.0023094688
very sweet,0.0000000005,0.0000019750,0.0230613485
very kind,0.0000000005,0.0000019750,0.0230613485
two times,0.0000000005,0.0000019750,0.0230613485
quite spicy,0.0000000005,0.0000019750,0.0230613485
be happy,0.0000000005,0.0000019750,0.0230613485
be coming,0.0000000005,0.0000019750,0.0230613485
review for,0.0000000005,0.0000019708,0.0295875982
my girlfriend,0.0000000004,0.0000019659,0.0108733083
the most,0.0000000004,0.0000019559,0.0023094688
of course,0.0000000004,0.0000019559,0.0023094688
my daughter,0.0000000004,0.0000019531,0.0120733083
during dinner,0.0000000004,0.0000019531,0.0120733083
vegetarian indian,0.0000000004,0.0000019453,0.1022156468
really really,0.0000000004,0.0000019408,0.0291371999
the malai,0.0000000004,0.0000019391,0.0679243128
the gobi,0.0000000004,0.0000019391,0.0679243128
to have,0.0000000004,0.0000019119,0.0023094688
of a,0.0000000004,0.0000019119,0.0023094688
looked like,0.0000000004,0.0000019106,0.0080314961
when he,0.0000000004,0.0000019106,0.0223094688
two things,0.0000000004,0.0000019106,0.0223094688
told that,0.0000000004,0.0000019106,0.0223094688
stars if,0.0000000004,0.0000019106,0.0223094688
spice in,0.0000000004,0.0000019106,0.0223094688
see them,0.0000000004,0.0000019106,0.0223094688
said he,0.0000000004,0.0000019106,0.0223094688
quality is,0.0000000004,0.0000019106,0.0223094688
probably would,0.0000000004,0.0000019106,0.0223094688
noticed that,0.0000000004,0.0000019106,0.0223094688
not exactly,0.0000000004,0.0000019106,0.0223094688
no way,0.0000000004,0.0000019106,0.0223094688
no real,0.0000000004,0.0000019106,0.0223094688
meat is,0.0000000004,0.0000019106,0.0223094688
looked at,0.0000000004,0.0000019106,0.0223094688
he could,0.0000000004,0.0000019106,0.0223094688
eating at,0.0000000004,0.0000019106,0.0223094688
didn't eat,0.0000000004,0.0000019106,0.0223094688
could get,0.0000000004,0.0000019106,0.0223094688
appetizers were,0.0000000004,0.0000019106,0.0223094688
will certainly,0.0000000004,0.0000019031,0.0200000000
that's what,0.0000000004,0.0000019031,0.0100000000
handful of,0.0000000004,0.0000019031,0.0500000000
so excited,0.0000000004,0.0000018876,0.0330613485
guy who,0.0000000004,0.0000018874,0.0180314961
you need,0.0000000004,0.0000018741,0.0123094688
these were,0.0000000004,0.0000018741,0.0123094688
the fish,0.0000000004,0.0000018741,0.0123094688
that she,0.0000000004,0.0000018741,0.0123094688
spicy enough,0.0000000004,0.0000018741,0.0123094688
so when,0.0000000004,0.0000018741,0.0123094688
in minutes,0.0000000004,0.0000018741,0.0123094688
i've found,0.0000000004,0.0000018741,0.0123094688
i've always,0.0000000004,0.0000018741,0.0123094688
good stuff,0.0000000004,0.0000018741,0.0123094688
eat there,0.0000000004,0.0000018741,0.0123094688
could do,0.0000000004,0.0000018741,0.0123094688
but she,0.0000000004,0.0000018741,0.0123094688
are both,0.0000000004,0.0000018741,0.0123094688
a plate,0.0000000004,0.0000018741,0.0123094688
were super,0.0000000004,0.0000018722,0.0218613485
several times,0.0000000004,0.0000018700,0.0057798165
was good,0.0000000004,0.0000018680,0.0023094688
about it,0.0000000004,0.0000018680,0.0023094688
very happy,0.0000000004,0.0000018643,0.0130613485
they opened,0.0000000004,0.0000018643,0.0130613485
my table,0.0000000004,0.0000018643,0.0130613485
another minutes,0.0000000004,0.0000018535,0.0278260870
they also,0.0000000004,0.0000018460,0.0023094688
by the,0.0000000004,0.0000018460,0.0023094688
is fantastic,0.0000000004,0.0000018449,0.0107710073
this would,0.0000000004,0.0000018447,0.0323094688
that no,0.0000000004,0.0000018447,0.0323094688
located on,0.0000000004,0.0000018447,0.0323094688
it feels,0.0000000004,0.0000018447,0.0323094688
had me,0.0000000004,0.0000018447,0.0323094688
be very,0.0000000004,0.0000018447,0.0323094688
home made,0.0000000004,0.0000018342,0.0080314961
picky about,0.0000000004,0.0000018161,0.0212060992
many indian,0.0000000004,0.0000018111,0.0211474394
have gone,0.0000000004,0.0000018080,0.0100000000
as soon,0.0000000004,0.0000018080,0.0100000000
according to,0.0000000004,0.0000018080,0.0100000000
were tasty,0.0000000004,0.0000018059,0.0118613485
give you,0.0000000004,0.0000018033,0.0111474394
like a,0.0000000004,0.0000018021,0.0023094688
in my,0.0000000004,0.0000018021,0.0023094688
in all,0.0000000004,0.0000018021,0.0023094688
i also,0.0000000004,0.0000018021,0.0023094688
i ordered,0.0000000004,0.0000017801,0.0023094688
night for,0.0000000004,0.0000017788,0.0623094688
after reading,0.0000000004,0.0000017689,0.0109350960
it wasn't,0.0000000004,0.0000017581,0.0023094688
makes me,0.0000000004,0.0000017578,0.0080314961
brought us,0.0000000004,0.0000017578,0.0080314961
you really,0.0000000004,0.0000017570,0.0123094688
you just,0.0000000004,0.0000017570,0.0123094688
which made,0.0000000004,0.0000017570,0.0123094688
we received,0.0000000004,0.0000017570,0.0123094688
to sample,0.0000000004,0.0000017570,0.0123094688
that way,0.0000000004,0.0000017570,0.0123094688
since it's,0.0000000004,0.0000017570,0.0123094688
prices were,0.0000000004,0.0000017570,0.0123094688
plan on,0.0000000004,0.0000017570,0.0123094688
one dish,0.0000000004,0.0000017570,0.0123094688
mixed with,0.0000000004,0.0000017570,0.0123094688
i'd definitely,0.0000000004,0.0000017570,0.0123094688
find in,0.0000000004,0.0000017570,0.0123094688
ever since,0.0000000004,0.0000017570,0.0123094688
enough food,0.0000000004,0.0000017570,0.0123094688
don't go,0.0000000004,0.0000017570,0.0123094688
decided on,0.0000000004,0.0000017570,0.0123094688
also do,0.0000000004,0.0000017570,0.0123094688
a shame,0.0000000004,0.0000017570,0.0123094688
india in,0.0000000004,0.0000017568,0.0923094688
on sunday,0.0000000004,0.0000017556,0.0230613485
when ordering,0.0000000004,0.0000017400,0.0130613485
very pleasant,0.0000000004,0.0000017400,0.0130613485
so tasty,0.0000000004,0.0000017400,0.0130613485
so flavorful,0.0000000004,0.0000017400,0.0130613485
on point,0.0000000004,0.0000017400,0.0130613485
not greasy,0.0000000004,0.0000017400,0.0130613485
in it,0.0000000004,0.0000017361,0.0023094688
i don't,0.0000000004,0.0000017361,0.0023094688
d cor,0.0000000004,0.0000017351,0.0140262653
really good,0.0000000004,0.0000017142,0.0023094688
i like,0.0000000004,0.0000017142,0.0023094688
i can,0.0000000004,0.0000017142,0.0023094688
stick with,0.0000000004,0.0000017128,0.0100000000
were doing,0.0000000004,0.0000016983,0.0223094688
thing about,0.0000000004,0.0000016983,0.0223094688
tables were,0.0000000004,0.0000016983,0.0223094688
staff is,0.0000000004,0.0000016983,0.0223094688
seemed very,0.0000000004,0.0000016983,0.0223094688
scale of,0.0000000004,0.0000016983,0.0223094688
said no,0.0000000004,0.0000016983,0.0223094688
orders were,0.0000000004,0.0000016983,0.0223094688
or chicken,0.0000000004,0.0000016983,0.0223094688
meat in,0.0000000004,0.0000016983,0.0223094688
meal here,0.0000000004,0.0000016983,0.0223094688
live in,0.0000000004,0.0000016983,0.0223094688
into our,0.0000000004,0.0000016983,0.0223094688
go during,0.0000000004,0.0000016983,0.0223094688
give stars,0.0000000004,0.0000016983,0.0223094688
from where,0.0000000004,0.0000016983,0.0223094688
experience here,0.0000000004,0.0000016983,0.0223094688
everything tasted,0.0000000004,0.0000016983,0.0223094688
dosa which,0.0000000004,0.0000016983,0.0223094688
didn't taste,0.0000000004,0.0000016983,0.0223094688
buffet at,0.0000000004,0.0000016983,0.0223094688
asked what,0.0000000004,0.0000016983,0.0223094688
about half,0.0000000004,0.0000016983,0.0223094688
these guys,0.0000000004,0.0000016977,0.0074337605
the vegan,0.0000000004,0.0000016972,0.0111474394
not been,0.0000000004,0.0000016972,0.0111474394
well decorated,0.0000000004,0.0000016963,0.0178260870
only negative,0.0000000004,0.0000016963,0.0178260870
they charge,0.0000000004,0.0000016930,0.0118613485
we got,0.0000000004,0.0000016922,0.0023094688
fresh garlic,0.0000000004,0.0000016857,0.1771477598
stop by,0.0000000004,0.0000016814,0.0080314961
finally got,0.0000000004,0.0000016814,0.0080314961
we are,0.0000000004,0.0000016702,0.0023094688
but it,0.0000000004,0.0000016702,0.0023094688
each dish,0.0000000004,0.0000016500,0.0057798165
with many,0.0000000004,0.0000016399,0.0123094688
up some,0.0000000004,0.0000016399,0.0123094688
to mint,0.0000000004,0.0000016399,0.0123094688
this new,0.0000000004,0.0000016399,0.0123094688
things that,0.0000000004,0.0000016399,0.0123094688
they need,0.0000000004,0.0000016399,0.0123094688
them all,0.0000000004,0.0000016399,0.0123094688
the items,0.0000000004,0.0000016399,0.0123094688
than other,0.0000000004,0.0000016399,0.0123094688
than most,0.0000000004,0.0000016399,0.0123094688
tends to,0.0000000004,0.0000016399,0.0123094688
such an,0.0000000004,0.0000016399,0.0123094688
some friends,0.0000000004,0.0000016399,0.0123094688
so maybe,0.0000000004,0.0000016399,0.0123094688
small but,0.0000000004,0.0000016399,0.0123094688
most people,0.0000000004,0.0000016399,0.0123094688
made from,0.0000000004,0.0000016399,0.0123094688
in its,0.0000000004,0.0000016399,0.0123094688
idea of,0.0000000004,0.0000016399,0.0123094688
i'm still,0.0000000004,0.0000016399,0.0123094688
for his,0.0000000004,0.0000016399,0.0123094688
enjoy it,0.0000000004,0.0000016399,0.0123094688
eat at,0.0000000004,0.0000016399,0.0123094688
each other,0.0000000004,0.0000016399,0.0123094688
close by,0.0000000004,0.0000016399,0.0123094688
but since,0.0000000004,0.0000016399,0.0123094688
but now,0.0000000004,0.0000016399,0.0123094688
brought me,0.0000000004,0.0000016399,0.0123094688
asking for,0.0000000004,0.0000016399,0.0123094688
also has,0.0000000004,0.0000016399,0.0123094688
tucked away,0.0000000004,0.0000016327,0.0107235667
two years,0.0000000004,0.0000016177,0.0100000000
being said,0.0000000004,0.0000016177,0.0100000000
your plate,0.0000000004,0.0000016157,0.0130613485
our entrees,0.0000000004,0.0000016157,0.0130613485
start off,0.0000000004,0.0000016143,0.0212060992
thought it,0.0000000004,0.0000016104,0.0423094688
is simply,0.0000000004,0.0000016104,0.0423094688
food before,0.0000000004,0.0000016104,0.0423094688
a la,0.0000000004,0.0000016099,0.0211474394
stop here,0.0000000004,0.0000016094,0.0169126434
craving some,0.0000000004,0.0000016094,0.0169126434
up to,0.0000000004,0.0000016043,0.0023094688
so we,0.0000000004,0.0000016043,0.0023094688
for us,0.0000000004,0.0000016043,0.0023094688
at a,0.0000000004,0.0000016043,0.0023094688
and was,0.0000000004,0.0000016043,0.0023094688
the mint,0.0000000004,0.0000015911,0.0111474394
the chutney,0.0000000004,0.0000015911,0.0111474394
i finally,0.0000000004,0.0000015911,0.0111474394
for not,0.0000000004,0.0000015911,0.0111474394
too expensive,0.0000000004,0.0000015887,0.0278260870
it's a,0.0000000004,0.0000015823,0.0023094688
instead of,0.0000000004,0.0000015823,0.0023094688
i can't,0.0000000004,0.0000015823,0.0023094688
so nice,0.0000000004,0.0000015802,0.0118613485
but after,0.0000000004,0.0000015651,0.0091371999
you get,0.0000000004,0.0000015603,0.0023094688
to order,0.0000000004,0.0000015603,0.0023094688
can be,0.0000000004,0.0000015603,0.0023094688
not bad,0.0000000004,0.0000015439,0.0030613485
the tandori,0.0000000004,0.0000015432,0.0202714286
and we,0.0000000004,0.0000015383,0.0023094688
a restaurant,0.0000000004,0.0000015383,0.0023094688
thought that,0.0000000004,0.0000015372,0.0323094688
search for,0.0000000004,0.0000015372,0.0323094688
really had,0.0000000004,0.0000015372,0.0323094688
just had,0.0000000004,0.0000015372,0.0323094688
is outstanding,0.0000000004,0.0000015372,0.0323094688
is generally,0.0000000004,0.0000015372,0.0323094688
forever to,0.0000000004,0.0000015372,0.0323094688
are closed,0.0000000004,0.0000015361,0.0230613485
set up,0.0000000003,0.0000015285,0.0080314961
minutes before,0.0000000003,0.0000015285,0.0080314961
end up,0.0000000003,0.0000015285,0.0080314961
it's located,0.0000000003,0.0000015267,0.0178260870
which comes,0.0000000003,0.0000015227,0.0123094688
were really,0.0000000003,0.0000015227,0.0123094688
the phone,0.0000000003,0.0000015227,0.0123094688
that wasn't,0.0000000003,0.0000015227,0.0123094688
she could,0.0000000003,0.0000015227,0.0123094688
once again,0.0000000003,0.0000015227,0.0123094688
oh well,0.0000000003,0.0000015227,0.0123094688
